ZipCode,Latitude,Longitude,ResidenceCity,State,ResidenceCounty,Type
42437,37.686939,-87.943938,MORGANFIELD,KY,UNION,STANDARD
28655,35.772992,-81.676229,MORGANTON,NC,BURKE,STANDARD
19543,40.367731,-75.89161,MORGANTOWN,PA,BERKS,STANDARD
7751,40.319979,-74.214488,MORGANVILLE,NJ,MONMOUTH,STANDARD
20660,38.363994,-76.694102,MORGANZA,MD,SAINT MARYS,PO BOX ONLY
12960,44.041863,-73.505265,MORIAH,NY,ESSEX,STANDARD
12961,44.055155,-73.534677,MORIAH CENTER,NY,ESSEX,STANDARD
87035,34.94103,-106.055796,MORIARTY,NM,TORRANCE,STANDARD
11955,40.922326,-72.637078,MORICHES,NY,SUFFOLK,STANDARD
67650,39.352426,-100.075464,MORLAND,KS,GRAHAM,STANDARD
49336,43.52199,-85.423262,MORLEY,MI,MECOSTA,STANDARD
86038,34.908287,-111.463026,MORMON LAKE,AZ,COCONINO,STANDARD
52640,41.135562,-91.291067,MORNING SUN,IA,LOUISA,STANDARD
41063,38.866297,-84.517548,MORNING VIEW,KY,KENTON,STANDARD
62067,38.928421,-89.984339,MORO,IL,MADISON,STANDARD
47963,40.95469,-87.411025,MOROCCO,IN,NEWTON,STANDARD
92256,34.146607,-116.371498,MORONGO VALLEY,CA,SAN BERNARDINO,STANDARD
84646,39.510792,-111.560318,MORONI,UT,SANPETE,PO BOX ONLY
687,18.316976,-66.415207,MOROVIS,PR,MOROVIS,STANDARD
43337,40.667978,-83.26335,MORRAL,OH,MARION,STANDARD
48857,42.844288,-84.136097,MORRICE,MI,SHIAWASSEE,STANDARD
4952,44.39785,-69.142182,MORRILL,ME,WALDO,STANDARD
72110,35.169237,-92.817379,MORRILTON,AR,CONWAY,STANDARD
6763,41.689616,-73.212587,MORRIS,CT,LITCHFIELD,STANDARD
38361,35.300156,-88.274636,MORRIS CHAPEL,TN,HARDIN,STANDARD
7950,40.843399,-74.540341,MORRIS PLAINS,NJ,MORRIS,STANDARD
16939,41.677542,-77.015194,MORRIS RUN,PA,TIOGA,PO BOX ONLY
16858,40.96891,-78.191551,MORRISDALE,PA,CLEARFIELD,STANDARD
37357,35.621365,-85.875966,MORRISON,TN,WARREN,STANDARD
12962,44.617784,-73.605062,MORRISONVILLE,NY,CLINTON,STANDARD
32668,29.328402,-82.703766,MORRISTON,FL,LEVY,STANDARD
7960,40.77165,-74.506256,MORRISTOWN,NJ,MORRIS,STANDARD
5661,44.560179,-72.615346,MORRISVILLE,VT,LAMOILLE,STANDARD
93442,35.402295,-120.793742,MORRO BAY,CA,SAN LUIS OBISPO,STANDARD
30260,33.58016,-84.326757,MORROW,GA,CLAYTON,STANDARD
66958,39.885808,-97.172061,MORROWVILLE,KS,WASHINGTON,STANDARD
70559,30.129756,-92.476684,MORSE,LA,ACADIA,STANDARD
68648,41.375782,-96.811409,MORSE BLUFF,NE,SAUNDERS,STANDARD
63066,38.280943,-90.652057,MORSE MILL,MO,JEFFERSON,PO BOX ONLY
14508,43.381027,-78.231338,MORTON,NY,ORLEANS,PO BOX ONLY
60053,42.039329,-87.793815,MORTON GROVE,IL,COOK,STANDARD
42440,37.249018,-87.461536,MORTONS GAP,KY,HOPKINS,PO BOX ONLY
28119,34.921646,-80.135131,MORVEN,NC,ANSON,STANDARD
36762,31.940191,-88.00336,MORVIN,AL,CLARKE,STANDARD
59058,47.414133,-107.027417,MOSBY,MT,GARFIELD,STANDARD
81146,37.631025,-105.773133,MOSCA,CO,ALAMOSA,STANDARD
5662,44.442001,-72.718759,MOSCOW,VT,LAMOILLE,PO BOX ONLY
63362,38.948248,-90.913818,MOSCOW MILLS,MO,LINCOLN,STANDARD
23120,37.416066,-77.779015,MOSELEY,VA,CHESTERFIELD,STANDARD
39459,31.500214,-89.296883,MOSELLE,MS,JONES,STANDARD
98837,47.180684,-119.298979,MOSES LAKE,WA,GRANT,STANDARD
16859,40.900499,-78.025894,MOSHANNON,PA,CENTRE,STANDARD
37818,36.173296,-82.976161,MOSHEIM,TN,GREENE,STANDARD
49258,41.884795,-84.593491,MOSHERVILLE,MI,HILLSDALE,PO BOX ONLY
97040,45.65079,-121.37902,MOSIER,OR,WASCO,STANDARD
54455,44.809226,-89.701277,MOSINEE,WI,MARATHON,STANDARD
87733,35.804116,-103.902091,MOSQUERO,NM,HARDING,STANDARD
38575,36.552546,-85.631181,MOSS,TN,CLAY,STANDARD
94038,37.52019,-122.499618,MOSS BEACH,CA,SAN MATEO,STANDARD
95039,36.797555,-121.76066,MOSS LANDING,CA,MONTEREY,STANDARD
39562,30.544726,-88.604298,MOSS POINT,MS,JACKSON,STANDARD
61552,40.817987,-89.567996,MOSSVILLE,IL,PEORIA,PO BOX ONLY
32434,30.762486,-86.342683,MOSSY HEAD,FL,WALTON,STANDARD
98564,46.50281,-122.468293,MOSSYROCK,WA,LEWIS,STANDARD
56466,46.288105,-94.563773,MOTLEY,MN,MORRISON,STANDARD
58646,46.369616,-102.326958,MOTT,ND,HETTINGER,STANDARD
13119,42.97446,-76.440833,MOTTVILLE,NY,ONONDAGA,PO BOX ONLY
35650,34.492894,-87.299281,MOULTON,AL,LAWRENCE,STANDARD
3254,43.728235,-71.335248,MOULTONBOROUGH,NH,CARROLL,STANDARD
31768,31.183438,-83.789698,MOULTRIE,GA,COLQUITT,STANDARD
55364,44.935062,-93.662938,MOUND,MN,HENNEPIN,STANDARD
38762,33.767126,-90.846978,MOUND BAYOU,MS,BOLIVAR,STANDARD
57646,45.715461,-100.048071,MOUND CITY,SD,CAMPBELL,STANDARD
67354,37.215113,-95.422081,MOUND VALLEY,KS,LABETTE,STANDARD
67107,38.217149,-97.523327,MOUNDRIDGE,KS,MCPHERSON,STANDARD
62964,37.198411,-89.124001,MOUNDS,IL,PULASKI,STANDARD
26041,39.916748,-80.737134,MOUNDSVILLE,WV,MARSHALL,STANDARD
35474,32.910756,-87.593514,MOUNDVILLE,AL,HALE,STANDARD
19544,40.418662,-76.294364,MOUNT AETNA,PA,BERKS,PO BOX ONLY
21771,39.407252,-77.214087,MOUNT AIRY,MD,FREDERICK,STANDARD
25264,38.824924,-81.70665,MOUNT ALTO,WV,JACKSON,STANDARD
97362,44.934698,-122.655118,MOUNT ANGEL,OR,MARION,STANDARD
7856,40.874049,-74.73433,MOUNT ARLINGTON,NJ,MORRIS,STANDARD
52313,42.254106,-92.098959,MOUNT AUBURN,IA,BENTON,STANDARD
95656,38.54723,-120.707891,MOUNT AUKUM,CA,EL DORADO,PO BOX ONLY
47964,40.977567,-87.396982,MOUNT AYR,IN,NEWTON,PO BOX ONLY
30149,34.280355,-85.182085,MOUNT BERRY,GA,FLOYD,STANDARD
18343,40.898617,-75.104575,MOUNT BETHEL,PA,NORTHAMPTON,STANDARD
45867,40.904671,-83.528932,MOUNT BLANCHARD,OH,HANCOCK,STANDARD
15465,39.932084,-79.65217,MOUNT BRADDOCK,PA,FAYETTE,PO BOX ONLY
76673,31.755973,-96.882676,MOUNT CALM,TX,HILL,STANDARD
53057,43.711957,-88.443585,MOUNT CALVARY,WI,FOND DU LAC,STANDARD
25139,38.139916,-81.29309,MOUNT CARBON,WV,FAYETTE,STANDARD
17851,40.803636,-76.428612,MOUNT CARMEL,PA,NORTHUMBERLAND,STANDARD
61053,42.093181,-89.968127,MOUNT CARROLL,IL,CARROLL,STANDARD
26408,39.21751,-80.295772,MOUNT CLARE,WV,HARRISON,STANDARD
48043,42.597984,-82.877669,MOUNT CLEMENS,MI,MACOMB,STANDARD
45868,40.970761,-83.842293,MOUNT CORY,OH,HANCOCK,STANDARD
22841,38.347167,-78.838654,MOUNT CRAWFORD,VA,ROCKINGHAM,STANDARD
29727,34.591849,-80.170691,MOUNT CROGHAN,SC,CHESTERFIELD,STANDARD
4660,44.334692,-68.308737,MOUNT DESERT,ME,HANCOCK,STANDARD
32756,28.811078,-81.653642,MOUNT DORA,FL,LAKE,STANDARD
44659,40.690225,-81.692787,MOUNT EATON,OH,WAYNE,PO BOX ONLY
40046,38.019718,-85.181188,MOUNT EDEN,KY,SPENCER,STANDARD
75681,31.966905,-94.687331,MOUNT ENTERPRISE,TX,RUSK,STANDARD
8059,39.886463,-75.094068,MOUNT EPHRAIM,NJ,CAMDEN,STANDARD
62446,38.381926,-88.405596,MOUNT ERIE,IL,WAYNE,STANDARD
7970,40.805549,-74.573832,MOUNT FREEDOM,NJ,MORRIS,PO BOX ONLY
25637,37.84639,-82.048494,MOUNT GAY,WV,LOGAN,PO BOX ONLY
27306,35.247617,-79.923328,MOUNT GILEAD,NC,MONTGOMERY,STANDARD
17064,40.254642,-76.461544,MOUNT GRETNA,PA,LEBANON,PO BOX ONLY
95140,37.304321,-121.633457,MOUNT HAMILTON,CA,SANTA CLARA,STANDARD
42157,36.772341,-85.819518,MOUNT HERMON,KY,MONROE,STANDARD
5758,43.444535,-72.802413,MOUNT HOLLY,VT,RUTLAND,STANDARD
17065,40.202649,-77.08213,MOUNT HOLLY SPRINGS,PA,CUMBERLAND,STANDARD
97041,45.492879,-121.598308,MOUNT HOOD PARKDALE,OR,HOOD RIVER,STANDARD
25880,38.00309,-81.19331,MOUNT HOPE,WV,FAYETTE,STANDARD
53572,42.973438,-89.513903,MOUNT HOREB,WI,DANE,STANDARD
71957,34.550661,-93.585206,MOUNT IDA,AR,MONTGOMERY,STANDARD
22842,38.785693,-78.680304,MOUNT JACKSON,VA,SHENANDOAH,STANDARD
16740,41.719284,-78.623042,MOUNT JEWETT,PA,MCKEAN,STANDARD
17552,40.113745,-76.354,MOUNT JOY,PA,LANCASTER,STANDARD
72655,35.940667,-93.065393,MOUNT JUDEA,AR,NEWTON,STANDARD
37121,36.156231,-86.304922,MOUNT JULIET,TN,WILSON,STANDARD
10549,41.197329,-73.72286,MOUNT KISCO,NY,WESTCHESTER,STANDARD
91948,33.016928,-116.846046,MOUNT LAGUNA,CA,SAN DIEGO,PO BOX ONLY
8054,39.955912,-74.91731,MOUNT LAUREL,NJ,BURLINGTON,STANDARD
85619,32.376306,-110.760458,MOUNT LEMMON,AZ,PIMA,PO BOX ONLY
43048,40.406113,-82.465777,MOUNT LIBERTY,OH,KNOX,PO BOX ONLY
26678,38.318389,-80.834152,MOUNT LOOKOUT,WV,NICHOLAS,STANDARD
12456,42.037136,-73.992829,MOUNT MARION,NY,ULSTER,STANDARD
36057,32.233377,-86.208528,MOUNT MEIGS,AL,MONTGOMERY,PO BOX ONLY
14510,42.683466,-77.866402,MOUNT MORRIS,NY,LIVINGSTON,STANDARD
28123,35.529792,-80.947028,MOUNT MOURNE,NC,IREDELL,PO BOX ONLY
26679,38.318389,-80.834152,MOUNT NEBO,WV,NICHOLAS,STANDARD
25185,38.041293,-81.064784,MOUNT OLIVE,WV,FAYETTE,UNIQUE
41064,38.531698,-84.035565,MOUNT OLIVET,KY,ROBERTSON,STANDARD
45154,39.057857,-83.913915,MOUNT ORAB,OH,BROWN,STANDARD
43760,39.760789,-82.20775,MOUNT PERRY,OH,PERRY,STANDARD
15666,40.202211,-79.609982,MOUNT PLEASANT,PA,WESTMORELAND,STANDARD
17853,40.723706,-77.013547,MOUNT PLEASANT MILLS,PA,SNYDER,STANDARD
18344,41.136268,-75.37092,MOUNT POCONO,PA,MONROE,STANDARD
60056,42.062377,-87.931797,MOUNT PROSPECT,IL,COOK,STANDARD
62548,39.989734,-89.294027,MOUNT PULASKI,IL,LOGAN,STANDARD
20712,38.94266,-76.967057,MOUNT RAINIER,MD,PRINCE GEORGES,STANDARD
8061,39.808643,-75.212943,MOUNT ROYAL,NJ,GLOUCESTER,STANDARD
47146,38.298486,-85.896961,MOUNT SAINT FRANCIS,IN,FLOYD,PO BOX ONLY
45051,39.09646,-84.643096,MOUNT SAINT JOSEPH,OH,HAMILTON,STANDARD
21545,39.695649,-78.872465,MOUNT SAVAGE,MD,ALLEGANY,STANDARD
96067,41.427158,-122.473307,MOUNT SHASTA,CA,SISKIYOU,STANDARD
42764,37.463961,-85.639231,MOUNT SHERMAN,KY,LARUE,STANDARD
24467,38.242038,-78.96826,MOUNT SIDNEY,VA,AUGUSTA,STANDARD
11766,40.922326,-72.637078,MOUNT SINAI,NY,SUFFOLK,STANDARD
22843,38.325455,-79.094228,MOUNT SOLON,VA,AUGUSTA,STANDARD
40353,38.052103,-83.924711,MOUNT STERLING,KY,MONTGOMERY,STANDARD
26739,39.070601,-79.233536,MOUNT STORM,WV,GRANT,STANDARD
47361,40.001295,-85.319923,MOUNT SUMMIT,IN,HENRY,PO BOX ONLY
7878,40.871099,-74.477699,MOUNT TABOR,NJ,MORRIS,PO BOX ONLY
12457,41.8743,-74.168979,MOUNT TREMPER,NY,ULSTER,STANDARD
28125,35.656287,-80.701616,MOUNT ULLA,NC,ROWAN,STANDARD
17066,40.382302,-77.882222,MOUNT UNION,PA,HUNTINGDON,STANDARD
13809,42.400281,-75.451576,MOUNT UPTON,NY,CHENANGO,STANDARD
4352,44.461522,-69.986762,MOUNT VERNON,ME,KENNEBEC,STANDARD
20661,38.343591,-76.884559,MOUNT VICTORIA,MD,CHARLES,PO BOX ONLY
43340,40.561493,-83.495423,MOUNT VICTORY,OH,HARDIN,STANDARD
13810,42.610748,-75.102602,MOUNT VISION,NY,OTSEGO,STANDARD
3589,44.695648,-71.387387,MOUNT WASHINGTON,NH,COOS,PO BOX ONLY
91023,33.786594,-118.298662,MOUNT WILSON,CA,LOS ANGELES,STANDARD
17347,39.942848,-76.552798,MOUNT WOLF,PA,YORK,STANDARD
26151,38.828582,-81.132151,MOUNT ZION,WV,CALHOUN,STANDARD
26407,39.198501,-81.068913,MOUNTAIN,WV,RITCHIE,PO BOX ONLY
92561,33.640142,-116.556695,MOUNTAIN CENTER,CA,RIVERSIDE,STANDARD
30562,34.914393,-83.402766,MOUNTAIN CITY,GA,RABUN,PO BOX ONLY
12763,41.80469,-74.696318,MOUNTAIN DALE,NY,SULLIVAN,STANDARD
65711,37.265652,-92.432734,MOUNTAIN GROVE,MO,WRIGHT,STANDARD
28758,35.371065,-82.49375,MOUNTAIN HOME,NC,HENDERSON,PO BOX ONLY
83648,43.009282,-115.588317,MOUNTAIN HOME A F B,ID,ELMORE,STANDARD
55768,47.454993,-92.686192,MOUNTAIN IRON,MN,SAINT LOUIS,STANDARD
56159,43.939276,-94.924319,MOUNTAIN LAKE,MN,COTTONWOOD,STANDARD
7046,40.890502,-74.440898,MOUNTAIN LAKES,NJ,MORRIS,STANDARD
73559,34.69694,-98.94888,MOUNTAIN PARK,OK,KIOWA,STANDARD
92366,34.839964,-115.967051,MOUNTAIN PASS,CA,SAN BERNARDINO,STANDARD
71956,34.637603,-93.233142,MOUNTAIN PINE,AR,GARLAND,STANDARD
95246,38.279047,-120.536352,MOUNTAIN RANCH,CA,CALAVERAS,STANDARD
29664,34.85656,-83.191276,MOUNTAIN REST,SC,OCONEE,STANDARD
18707,41.166401,-75.961432,MOUNTAIN TOP,PA,LUZERNE,STANDARD
65548,36.974825,-91.76979,MOUNTAIN VIEW,MO,HOWELL,STANDARD
99632,62.332461,-164.287228,MOUNTAIN VILLAGE,AK,WADE HAMPTON,PO BOX ONLY
87036,34.617468,-106.277208,MOUNTAINAIR,NM,TORRANCE,STANDARD
72946,35.64644,-94.149687,MOUNTAINBURG,AR,CRAWFORD,STANDARD
18342,41.145778,-75.294125,MOUNTAINHOME,PA,MONROE,PO BOX ONLY
7092,40.680701,-74.358394,MOUNTAINSIDE,NJ,UNION,STANDARD
10953,41.409284,-74.083045,MOUNTAINVILLE,NY,ORANGE,PO BOX ONLY
98043,47.793269,-122.30764,MOUNTLAKE TERRACE,WA,SNOHOMISH,STANDARD
17554,40.038842,-76.425978,MOUNTVILLE,PA,LANCASTER,STANDARD
41839,37.419099,-82.885808,MOUSIE,KY,KNOTT,STANDARD
24363,36.657529,-81.367509,MOUTH OF WILSON,VA,GRAYSON,STANDARD
41548,37.395235,-82.348728,MOUTHCARD,KY,PIKE,STANDARD
51039,42.444948,-96.069377,MOVILLE,IA,WOODBURY,STANDARD
62550,39.575086,-88.889483,MOWEAQUA,IL,SHELBY,STANDARD
45155,39.038774,-83.750522,MOWRYSTOWN,OH,HIGHLAND,PO BOX ONLY
43761,39.740299,-82.248369,MOXAHALA,OH,PERRY,PO BOX ONLY
98936,46.410236,-120.233518,MOXEE,WA,YAKIMA,STANDARD
74557,34.418801,-95.358406,MOYERS,OK,PUSHMATAHA,STANDARD
83845,48.695988,-116.305402,MOYIE SPRINGS,ID,BOUNDARY,STANDARD
27958,36.399081,-76.064702,MOYOCK,NC,CURRITUCK,STANDARD
40858,36.998854,-83.394253,MOZELLE,KY,LESLIE,STANDARD
62070,39.13427,-90.69376,MOZIER,IL,CALHOUN,STANDARD
91759,33.786594,-118.298662,MT BALDY,CA,LOS ANGELES,PO BOX ONLY
62549,39.825599,-88.907654,MT ZION,IL,MACON,STANDARD
57758,44.589806,-102.787188,MUD BUTTE,SD,MEADE,STANDARD
62965,37.801972,-88.548695,MUDDY,IL,SALINE,PO BOX ONLY
76252,33.690667,-97.34502,MUENSTER,TX,COOKE,STANDARD
17957,40.592578,-76.516075,MUIR,PA,SCHUYLKILL,STANDARD
98275,47.912402,-122.302114,MUKILTEO,WA,SNOHOMISH,STANDARD
53149,42.97594,-88.329731,MUKWONAGO,WI,WAUKESHA,STANDARD
33860,27.844612,-81.835864,MULBERRY,FL,POLK,STANDARD
62262,38.93611,-89.313739,MULBERRY GROVE,IL,BOND,STANDARD
78949,29.828348,-97.073122,MULDOON,TX,FAYETTE,STANDARD
40155,37.934131,-86.081991,MULDRAUGH,KY,MEADE,STANDARD
74948,35.470128,-94.539715,MULDROW,OK,SEQUOYAH,STANDARD
88051,33.107131,-108.903197,MULE CREEK,NM,GRANT,PO BOX ONLY
79347,34.092391,-102.829924,MULESHOE,TX,BAILEY,STANDARD
35118,33.536339,-87.051031,MULGA,AL,JEFFERSON,STANDARD
73063,36.062875,-97.404562,MULHALL,OK,LOGAN,STANDARD
97042,45.201439,-122.537939,MULINO,OR,CLACKAMAS,STANDARD
62865,37.97746,-89.081507,MULKEYTOWN,IL,FRANKLIN,STANDARD
83846,47.465825,-115.765951,MULLAN,ID,SHOSHONE,STANDARD
69152,42.042143,-101.045192,MULLEN,NE,HOOKER,STANDARD
25882,37.582143,-81.413815,MULLENS,WV,WYOMING,STANDARD
49761,45.559536,-84.522098,MULLETT LAKE,MI,CHEBOYGAN,PO BOX ONLY
8062,39.715857,-75.235017,MULLICA HILL,NJ,GLOUCESTER,STANDARD
48861,42.724229,-84.916222,MULLIKEN,MI,EATON,STANDARD
76864,31.551904,-98.639178,MULLIN,TX,MILLS,STANDARD
29574,34.159262,-79.273221,MULLINS,SC,MARION,STANDARD
67109,37.593142,-99.387747,MULLINVILLE,KS,KIOWA,STANDARD
67110,37.3732,-97.441654,MULVANE,KS,SUMNER,STANDARD
14511,43.002612,-77.86458,MUMFORD,NY,MONROE,PO BOX ONLY
47302,40.142124,-85.389874,MUNCIE,IN,DELAWARE,STANDARD
17756,41.244348,-76.74048,MUNCY,PA,LYCOMING,STANDARD
17758,41.432901,-76.516887,MUNCY VALLEY,PA,SULLIVAN,STANDARD
26152,39.040511,-81.371951,MUNDAY,WV,WIRT,STANDARD
60060,42.252523,-88.027327,MUNDELEIN,IL,LAKE,STANDARD
66959,39.860279,-97.498488,MUNDEN,KS,REPUBLIC,STANDARD
86017,34.94122,-111.640991,MUNDS PARK,AZ,COCONINO,STANDARD
36268,33.486183,-85.920854,MUNFORD,AL,TALLADEGA,STANDARD
42765,37.29204,-85.914004,MUNFORDVILLE,KY,HART,STANDARD
48747,43.529339,-83.762898,MUNGER,MI,BAY,STANDARD
58352,48.66937,-98.835465,MUNICH,ND,CAVALIER,STANDARD
49862,46.414779,-86.460319,MUNISING,MI,ALGER,STANDARD
49259,42.360385,-84.233087,MUNITH,MI,JACKSON,STANDARD
13409,42.972773,-75.600722,MUNNSVILLE,NY,MADISON,STANDARD
44262,41.138206,-81.431677,MUNROE FALLS,OH,SUMMIT,STANDARD
16860,40.989115,-78.422403,MUNSON,PA,CLEARFIELD,STANDARD
46321,41.550535,-87.502585,MUNSTER,IN,LAKE,STANDARD
75778,32.293384,-95.742334,MURCHISON,TX,HENDERSON,STANDARD
57559,43.879993,-100.75734,MURDO,SD,JONES,STANDARD
33938,26.901981,-82.000005,MURDOCK,FL,CHARLOTTE,STANDARD
27855,36.449543,-77.052051,MURFREESBORO,NC,HERTFORD,STANDARD
28906,35.131159,-84.038776,MURPHY,NC,CHEROKEE,STANDARD
95247,38.131035,-120.454381,MURPHYS,CA,CALAVERAS,STANDARD
62966,37.782223,-89.396839,MURPHYSBORO,IL,JACKSON,STANDARD
42071,36.625349,-88.279562,MURRAY,KY,CALLOWAY,STANDARD
43144,39.505508,-82.171089,MURRAY CITY,OH,HOCKING,PO BOX ONLY
30564,34.445369,-83.906516,MURRAYVILLE,GA,HALL,STANDARD
29576,33.529642,-79.04822,MURRELLS INLET,SC,GEORGETOWN,STANDARD
92562,33.44204,-116.861027,MURRIETA,CA,RIVERSIDE,STANDARD
15668,40.423293,-79.663288,MURRYSVILLE,PA,WESTMORELAND,STANDARD
83344,42.476903,-114.120513,MURTAUGH,ID,TWIN FALLS,STANDARD
36269,33.729152,-85.394198,MUSCADINE,AL,CLEBURNE,STANDARD
52761,41.462426,-91.053888,MUSCATINE,IA,MUSCATINE,STANDARD
35661,34.758537,-87.70004,MUSCLE SHOALS,AL,COLBERT,STANDARD
53573,43.1234,-90.488423,MUSCODA,WI,GRANT,STANDARD
66058,39.529523,-95.483992,MUSCOTAH,KS,ATCHISON,STANDARD
15350,40.293731,-80.200484,MUSE,PA,WASHINGTON,PO BOX ONLY
31066,32.786842,-83.979228,MUSELLA,GA,CRAWFORD,STANDARD
41065,38.3481,-83.718626,MUSES MILLS,KY,FLEMING,PO BOX ONLY
53150,42.88799,-88.132708,MUSKEGO,WI,WAUKESHA,STANDARD
49440,43.233764,-86.232858,MUSKEGON,MI,MUSKEGON,STANDARD
74401,35.70582,-95.50025,MUSKOGEE,OK,MUSKOGEE,STANDARD
59059,46.515315,-108.089742,MUSSELSHELL,MT,MUSSELSHELL,STANDARD
73064,35.390376,-97.759874,MUSTANG,OK,CANADIAN,STANDARD
24468,38.385967,-79.559157,MUSTOE,VA,HIGHLAND,STANDARD
73853,36.490567,-99.280828,MUTUAL,OK,WOODWARD,STANDARD
34251,27.372771,-82.225911,MYAKKA CITY,FL,MANATEE,STANDARD
95554,40.262278,-123.81444,MYERS FLAT,CA,HUMBOLDT,STANDARD
17067,40.368282,-76.359975,MYERSTOWN,PA,LEBANON,STANDARD
21773,39.550036,-77.556275,MYERSVILLE,MD,FREDERICK,STANDARD
58353,48.772022,-99.838063,MYLO,ND,ROLETTE,STANDARD
25544,38.222163,-82.113554,MYRA,WV,LINCOLN,PO BOX ONLY
38650,34.512992,-89.133523,MYRTLE,MS,UNION,STANDARD
29572,33.711741,-78.852005,MYRTLE BEACH,SC,HORRY,STANDARD
97457,43.300361,-123.225556,MYRTLE CREEK,OR,DOUGLAS,STANDARD
97458,43.020023,-124.136075,MYRTLE POINT,OR,COOS,STANDARD
36763,32.251626,-87.949363,MYRTLEWOOD,AL,MARENGO,PO BOX ONLY
6355,41.485188,-72.000748,MYSTIC,CT,NEW LONDON,STANDARD
84052,40.200074,-110.049034,MYTON,UT,DUCHESNE,STANDARD
96772,19.052137,-155.622528,NAALEHU,HI,HAWAII,STANDARD
47147,38.580326,-85.532171,NABB,IN,CLARK,STANDARD
98937,46.805796,-120.992096,NACHES,WA,YAKIMA,STANDARD
61057,41.831577,-89.38957,NACHUSA,IL,LEE,PO BOX ONLY
85620,31.385182,-109.919794,NACO,AZ,COCHISE,PO BOX ONLY
75961,31.664506,-94.578421,NACOGDOCHES,TX,NACOGDOCHES,STANDARD
77460,29.60466,-96.524899,NADA,TX,COLORADO,PO BOX ONLY
49863,45.608658,-87.56331,NADEAU,MI,MENOMINEE,PO BOX ONLY
87037,36.711152,-107.974666,NAGEEZI,NM,SAN JUAN,PO BOX ONLY
27959,36.02153,-75.661879,NAGS HEAD,NC,DARE,STANDARD
718,18.22139,-65.77831,NAGUABO,PR,NAGUABO,STANDARD
1908,42.427296,-70.922442,NAHANT,MA,ESSEX,STANDARD
98637,46.514625,-123.76903,NAHCOTTA,WA,PACIFIC,STANDARD
49864,45.842437,-86.655849,NAHMA,MI,DELTA,PO BOX ONLY
31553,31.158299,-81.954478,NAHUNTA,GA,BRANTLEY,STANDARD
28455,34.117032,-78.690122,NAKINA,NC,COLUMBUS,STANDARD
99633,58.655425,-156.788199,NAKNEK,AK,BRISTOL BAY,PO BOX ONLY
33856,27.855686,-81.430915,NALCREST,FL,POLK,STANDARD
26680,38.041293,-81.064784,NALLEN,WV,FAYETTE,STANDARD
83651,43.595567,-116.61063,NAMPA,ID,CANYON,STANDARD
36764,32.268329,-87.795275,NANAFALIA,AL,MARENGO,PO BOX ONLY
42544,37.063143,-84.719207,NANCY,KY,PULASKI,STANDARD
20662,38.430568,-77.192545,NANJEMOY,MD,CHARLES,STANDARD
44848,40.920617,-82.281695,NANKIN,OH,ASHLAND,PO BOX ONLY
18634,41.249808,-76.008195,NANTICOKE,PA,LUZERNE,STANDARD
2554,41.287647,-70.08665,NANTUCKET,MA,NANTUCKET,STANDARD
15943,40.392443,-78.848566,NANTY GLO,PA,CAMBRIA,STANDARD
10954,41.097716,-74.010934,NANUET,NY,ROCKLAND,STANDARD
25140,37.877222,-81.481192,NAOMA,WV,RALEIGH,STANDARD
94558,38.516158,-122.311921,NAPA,CA,NAPA,STANDARD
99634,60.314735,-163.118947,NAPAKIAK,AK,BETHEL,PO BOX ONLY
12458,41.80137,-74.420108,NAPANOCH,NY,ULSTER,STANDARD
98565,46.579281,-122.909666,NAPAVINE,WA,LEWIS,PO BOX ONLY
68755,42.879903,-98.781334,NAPER,NE,BOYD,STANDARD
60540,41.759029,-88.152381,NAPERVILLE,IL,DU PAGE,STANDARD
26631,38.706017,-80.736884,NAPIER,WV,BRAXTON,STANDARD
4055,43.957208,-70.639546,NAPLES,ME,CUMBERLAND,STANDARD
43545,41.355586,-84.123028,NAPOLEON,OH,HENRY,STANDARD
70390,29.908353,-91.064291,NAPOLEONVILLE,LA,ASSUMPTION,STANDARD
68960,40.074785,-99.137325,NAPONEE,NE,FRANKLIN,STANDARD
46550,41.574743,-85.972724,NAPPANEE,IN,ELKHART,STANDARD
88430,35.635105,-103.223523,NARA VISA,NM,QUAY,STANDARD
719,18.298017,-66.229751,NARANJITO,PR,NARANJITO,STANDARD
19072,40.020911,-75.259975,NARBERTH,PA,MONTGOMERY,STANDARD
74646,36.818186,-97.430104,NARDIN,OK,KAY,STANDARD
66960,39.960731,-97.428585,NARKA,KS,REPUBLIC,STANDARD
2882,41.377185,-71.497793,NARRAGANSETT,RI,WASHINGTON,STANDARD
24124,37.342026,-80.762866,NARROWS,VA,GILES,STANDARD
12764,41.595908,-74.96233,NARROWSBURG,NY,SULLIVAN,STANDARD
24576,37.245798,-79.133546,NARUNA,VA,CAMPBELL,PO BOX ONLY
17555,40.120279,-75.961183,NARVON,PA,LANCASTER,STANDARD
98638,46.342219,-123.802552,NASELLE,WA,PACIFIC,STANDARD
73761,36.664875,-98.0517,NASH,OK,GRANT,STANDARD
74558,34.418801,-95.358406,NASHOBA,OK,PUSHMATAHA,STANDARD
53058,43.109127,-88.40248,NASHOTAH,WI,WAUKESHA,STANDARD
43830,40.063883,-82.099574,NASHPORT,OH,MUSKINGUM,STANDARD
3060,42.771537,-71.626336,NASHUA,NH,HILLSBOROUGH,STANDARD
27856,36.02049,-77.982782,NASHVILLE,NC,NASH,STANDARD
